Species,Individual,Indiv_Sample,Family,Genus,Leaf toughness,Phenolics,Tannin
Vaccinium bracteatum,CSP22-Vac bra-NoTag,4,Ericaceae,Vaccinium,0.451099,95.48833137,77.17158754
Vaccinium bracteatum,CSP22-Vac bra-NoTag.1,5,Ericaceae,Vaccinium,0.490325,148.1063744,119.850431
Vaccinium bracteatum,CSP22-Vac bra-NoTag.1,7,Ericaceae,Vaccinium,0.4020665,103.8250364,76.91369382
Vaccinium bracteatum,CSP5-Vac bra-371808,2,Ericaceae,Vaccinium,0.608003,73.56285423,12.86339367
Vaccinium bracteatum,CSP22-Vac bra-NoTag,7,Ericaceae,Vaccinium,0.529551,64.71299264,45.31786399
Vaccinium bracteatum,CSP20-Vac bra-373991,5,Ericaceae,Vaccinium,0.372647,99.21906216,220.3649119
Vaccinium mandarinorum,CSP20-Vac man-NoTag,4,Ericaceae,Vaccinium,0.568777,91.70549916,111.2466679
Vaccinium mandarinorum,CSP5-Vac man-363602,7,Ericaceae,Vaccinium,0.7354875,110.3804067,149.9976757
Vaccinium mandarinorum,CSP20-Vac man-NoTag,3,Ericaceae,Vaccinium,0.529551,109.9969971,241.5723764
Vaccinium mandarinorum,CSP5-Vac man-363602,2,Ericaceae,Vaccinium,0.725681,96.44743648,82.91381689
Vaccinium mandarinorum,CSP5-Vac man-363602,3,Ericaceae,Vaccinium,0.823746,108.2965118,44.13930886
Vaccinium mandarinorum,CSP1-Vac man-NoTag,4,Ericaceae,Vaccinium,0.254969,108.6393937,172.7151404
Vaccinium mandarinorum,CSP20-Vac man-NoTag,2,Ericaceae,Vaccinium,0.706068,84.51962992,220.3026108
Vaccinium mandarinorum,CSP27-Vac man-370485,4,Ericaceae,Vaccinium,0.804133,103.9678921,118.0271466
Vaccinium mandarinorum,CSP27-Vac man-370485,1,Ericaceae,Vaccinium,0.760504082,120.7316597,186.9025303
Vaccinium mandarinorum,CSP1-Vac man-NoTag,7,Ericaceae,Vaccinium,0.5785835,104.613491,114.5017396
Vaccinium mandarinorum,CSP20-Vac man-NoTag,1,Ericaceae,Vaccinium,0.4805185,81.33621357,18.42148391
Vaccinium mandarinorum,CSP5-Vac man-363602,6,Ericaceae,Vaccinium,0.823746,114.2812803,212.7778049
Vaccinium mandarinorum,CSP27-Vac man-370485,3,Ericaceae,Vaccinium,0.720477551,111.0905961,212.9245018
Vaccinium mandarinorum,CSP27-Vac man-370485,5,Ericaceae,Vaccinium,0.770510714,122.9238751,324.5358258
Vaccinium mandarinorum,CSP5-Vac man-363602,5,Ericaceae,Vaccinium,0.706068,85.1573567,65.87149228
Vaccinium mandarinorum,CSP5-Vac man-363602,4,Ericaceae,Vaccinium,0.647229,101.2037808,105.4695173
Vaccinium mandarinorum,CSP27-Vac man-370485,2,Ericaceae,Vaccinium,0.674196875,120.7619236,104.2486776
Vaccinium mandarinorum,CSP20-Vac man-NoTag,7,Ericaceae,Vaccinium,0.5393575,80.88364548,161.4213883
Vaccinium mandarinorum,CSP1-Vac man-NoTag,2,Ericaceae,Vaccinium,0.39226,92.61937432,181.934701
Vaccinium mandarinorum,CSP20-Vac man-NoTag,5,Ericaceae,Vaccinium,0.568777,80.41570119,54.92284583
Vaccinium mandarinorum,CSP1-Vac man-NoTag,1,Ericaceae,Vaccinium,0.411873,85.43271773,264.1368726
Vaccinium mandarinorum,CSP1-Vac man-NoTag,5,Ericaceae,Vaccinium,0.353034,97.78956482,114.5812504
Vaccinium mandarinorum,CSP1-Vac man-NoTag,3,Ericaceae,Vaccinium,0.529551,98.43686797,252.3660348
Vaccinium mandarinorum,CSP20-Vac man-NoTag,6,Ericaceae,Vaccinium,0.490325,80.46373371,155.9865537
Vaccinium mandarinorum,CSP27-Vac man-370485,7,Ericaceae,Vaccinium,0.660437755,118.3884863,159.7013295
Vaccinium mandarinorum,CSP5-Vac man-363602,1,Ericaceae,Vaccinium,0.804133,136.7232749,151.7249841
Vaccinium mandarinorum,CSP27-Vac man-370485,6,Ericaceae,Vaccinium,0.694627083,104.2047956,199.1541642
Vaccinium mandarinorum,CSP1-Vac man-NoTag,6,Ericaceae,Vaccinium,0.608003,97.51637687,96.19444515
Viburnum setigerum,Site B-Vib set-I29-0909,5,Adoxaceae,Viburnum,0.215743,117.9953542,107.5296977
Viburnum setigerum,Site B-Vib set-I29-0909,1,Adoxaceae,Viburnum,0.137291,112.5306478,165.7471917
Viburnum setigerum,Site B-Vib set-I28-1003,6,Adoxaceae,Viburnum,0.20103325,141.8193362,121.8766199
Viburnum setigerum,Site B-Vib set-I28-1003,5,Adoxaceae,Viburnum,0.176517,128.0030652,252.719545
Viburnum setigerum,Site B-Vib set-I29-0909,3,Adoxaceae,Viburnum,0.137291,126.5496165,272.6447245
Viburnum setigerum,Site B-Vib set-I29-0909,2,Adoxaceae,Viburnum,0.16180725,122.6645629,145.1551131
Viburnum setigerum,Site B-Vib set-E24-1718,7,Adoxaceae,Viburnum,0.19613,148.2847075,153.478778
Viburnum setigerum,Site B-Vib set-I29-0909,4,Adoxaceae,Viburnum,0.21083975,118.5459711,184.8665006
Viburnum setigerum,Site B-Vib set-I28-1003,2,Adoxaceae,Viburnum,0.14219425,100.8416928,230.2983223
Viburnum setigerum,Site B-Vib set-E24-1718,1,Adoxaceae,Viburnum,0.215743,108.5013923,364.4223196
Viburnum setigerum,Site B-Vib set-I28-1003,4,Adoxaceae,Viburnum,0.215743,115.8458291,91.88191083
Viburnum setigerum,Site B-Vib set-E24-1718,6,Adoxaceae,Viburnum,0.2255495,116.2907126,207.9777927
Viburnum setigerum,Site B-Vib set-I28-1003,1,Adoxaceae,Viburnum,0.2059365,116.8547934,113.2159889
Viburnum setigerum,Site B-Vib set-E24-1718,5,Adoxaceae,Viburnum,0.21083975,127.1533165,229.420999
Viburnum setigerum,Site B-Vib set-E24-1718,2,Adoxaceae,Viburnum,0.2451625,140.9721767,232.6192096
Viburnum setigerum,Site B-Vib set-E24-1718,4,Adoxaceae,Viburnum,0.215743,98.15042584,164.4425521
Viburnum setigerum,Site B-Vib set-I28-1003,3,Adoxaceae,Viburnum,0.19613,104.7345533,282.8221421
