Tree,Plot,NB_trophobioses,Eutrichosiphum.heterotrichum,Eutrichosiphum.tattakanum,Hemiptera_sum,Crematogaster.rogenhoferi,Polyrhachis.dives,Technomyrmex.brunneus,Tetramorium.wroughtonii,Ants_sum,Herbivory,Tree_species
t118080010709,A_R8,0,0,0,0,0,0,0,0,0,19.04761905,Choerospondias axillaris
t118080010710,A_R8,0,0,0,0,0,0,0,0,0,15.11904762,Choerospondias axillaris
t118080010711,A_R8,0,0,0,0,0,0,0,0,0,5.238095238,Schima superba
t118080010803,A_R8,0,0,0,0,0,0,0,0,0,2.5,Schima superba
t118080010804,A_R8,0,0,0,0,0,0,0,0,0,18.21428571,Choerospondias axillaris
t118080010807,A_R8,0,0,0,0,0,0,0,0,0,17.38095238,Quercus serrata
t118080010808,A_R8,0,0,0,0,0,0,0,0,0,11.9047619,Lithocarpus glaber
t118080010809,A_R8,2,35,0,35,0,0,0,24,24,8.333333333,Lithocarpus glaber
t118080010812,A_R8,0,0,0,0,0,0,0,0,0,5.357142857,Schima superba
t118080010814,A_R8,2,40,0,40,0,0,0,30,30,12.125,Lithocarpus glaber
t118080010906,A_R8,0,0,0,0,0,0,0,0,0,0,Castanopsis sclerophylla
t118080010907,A_R8,0,0,0,0,0,0,0,0,0,21.42857143,Cyclobalanopsis glauca
t118080010908,A_R8,0,0,0,0,0,0,0,0,0,10,Schima superba
t118080010910,A_R8,0,0,0,0,0,0,0,0,0,7.142857143,Cyclobalanopsis glauca
t118080010913,A_R8,0,0,0,0,0,0,0,0,0,23.57142857,Choerospondias axillaris
t118080010914,A_R8,0,0,0,0,0,0,0,0,0,24.64285714,Choerospondias axillaris
t118080011003,A_R8,0,0,0,0,0,0,0,0,0,26.78571429,Quercus serrata
t118080011004,A_R8,0,0,0,0,0,0,0,0,0,7.142857143,Castanopsis fargesii
t118080011007,A_R8,0,0,0,0,0,0,0,0,0,20.47619048,Choerospondias axillaris
t118080011008,A_R8,1,5,0,5,0,0,0,5,5,8.214285714,Lithocarpus glaber
t118080011009,A_R8,0,0,0,0,0,0,0,0,0,9.523809524,Quercus serrata
t118080011010,A_R8,0,0,0,0,0,0,0,0,0,14.52380952,Schima superba
t118080011013,A_R8,0,0,0,0,0,0,0,0,0,2.738095238,Schima superba
t118080011107,A_R8,3,600,0,600,0,0,0,125,125,16.54761905,Lithocarpus glaber
t118080011110,A_R8,0,0,0,0,0,0,0,0,0,1.25,Lithocarpus glaber
t118080011111,A_R8,0,0,0,0,0,0,0,0,0,21.19047619,Castanopsis fargesii
t118080011112,A_R8,0,0,0,0,0,0,0,0,0,5,Castanopsis sclerophylla
t118080011113,A_R8,0,0,0,0,0,0,0,0,0,12.61904762,Quercus serrata
t118080011206,A_R8,0,0,0,0,0,0,0,0,0,10.35714286,Castanopsis sclerophylla
t118080011207,A_R8,0,0,0,0,0,0,0,0,0,42.85714286,Cyclobalanopsis glauca
t118080011210,A_R8,1,15,0,15,0,0,0,8,8,7.857142857,Lithocarpus glaber
t118080011305,A_R8,0,0,0,0,0,0,0,0,0,7.738095238,Quercus serrata
t118080011310,A_R8,0,0,0,0,0,0,0,0,0,8.69047619,Cyclobalanopsis glauca
t118080011313,A_R8,0,0,0,0,0,0,0,0,0,8.928571429,Liquidambar formosana
t118080011408,A_R8,0,0,0,0,0,0,0,0,0,16.30952381,Choerospondias axillaris
t118080011411,A_R8,0,0,0,0,0,0,0,0,0,10.23809524,Choerospondias axillaris
t118080011412,A_R8,0,0,0,0,0,0,0,0,0,22.5,Choerospondias axillaris
t118080011413,A_R8,0,0,0,0,0,0,0,0,0,0.416666667,Castanopsis sclerophylla
t118080011503,A_R8,0,0,0,0,0,0,0,0,0,26.66666667,Choerospondias axillaris
t118080011505,A_R8,0,0,0,0,0,0,0,0,0,9.523809524,Choerospondias axillaris
t118080011506,A_R8,0,0,0,0,0,0,0,0,0,7.738095238,Quercus serrata
t118080011507,A_R8,0,0,0,0,0,0,0,0,0,20.35714286,Choerospondias axillaris
t118080011508,A_R8,1,30,0,30,0,0,0,20,20,10.5952381,Lithocarpus glaber
t118080011510,A_R8,0,0,0,0,0,0,0,0,0,3.69047619,Schima superba
t118080011512,A_R8,2,12,0,12,0,0,0,16,16,5.476190476,Lithocarpus glaber
t118130010405,A_R13,0,0,0,0,0,0,0,0,0,5.833333333,Schima superba
t118130010406,A_R13,0,0,0,0,0,0,0,0,0,19.04761905,Castanopsis sclerophylla
t118130010408,A_R13,0,0,0,0,0,0,0,0,0,16.78571429,Castanopsis sclerophylla
t118130010409,A_R13,0,0,0,0,0,0,0,0,0,7.34375,Cyclobalanopsis glauca
t118130010410,A_R13,0,0,0,0,0,0,0,0,0,11.78571429,Lithocarpus glaber
t118130010413,A_R13,0,0,0,0,0,0,0,0,0,10,Castanopsis fargesii
t118130010415,A_R13,0,0,0,0,0,0,0,0,0,11.54761905,Castanopsis sclerophylla
t118130010504,A_R13,0,0,0,0,0,0,0,0,0,10.71428571,Castanopsis sclerophylla
t118130010505,A_R13,0,0,0,0,0,0,0,0,0,5.909090909,Cyclobalanopsis glauca
t118130010506,A_R13,0,0,0,0,0,0,0,0,0,13.21428571,Lithocarpus glaber
t118130010510,A_R13,0,0,0,0,0,0,0,0,0,2.142857143,Schima superba
t118130010511,A_R13,0,0,0,0,0,0,0,0,0,26.54761905,Cyclobalanopsis glauca
t118130010512,A_R13,0,0,0,0,0,0,0,0,0,8.69047619,Cyclobalanopsis glauca
t118130010513,A_R13,0,0,0,0,0,0,0,0,0,5.833333333,Schima superba
t118130010604,A_R13,0,0,0,0,0,0,0,0,0,6.666666667,Schima superba
t118130010605,A_R13,0,0,0,0,0,0,0,0,0,1.904761905,Schima superba
t118130010606,A_R13,0,0,0,0,0,0,0,0,0,7.976190476,Schima superba
t118130010609,A_R13,0,0,0,0,0,0,0,0,0,6.547619048,Triadica sebifera
t118130010610,A_R13,1,0,0,10,0,0,0,0,1,2.619047619,Schima superba
t118130010611,A_R13,0,0,0,0,0,0,0,0,0,13.33333333,Castanopsis sclerophylla
t118130010612,A_R13,0,0,0,0,0,0,0,0,0,36.78571429,Cyclobalanopsis glauca
t118130010614,A_R13,0,0,0,0,0,0,0,0,0,5.357142857,Schima superba
t118130010704,A_R13,0,0,0,0,0,0,0,0,0,6.30952381,Cyclobalanopsis myrsinifolia
t118130010706,A_R13,0,0,0,0,0,0,0,0,0,40.47619048,Castanopsis sclerophylla
t118130010707,A_R13,1,18,0,18,0,0,0,6,6,20.23809524,Castanopsis sclerophylla
t118130010708,A_R13,0,0,0,0,0,0,0,0,0,2.380952381,Cinnamomum camphora
t118130010712,A_R13,0,0,0,0,0,0,0,0,0,2.023809524,Schima superba
t118130010714,A_R13,0,0,0,0,0,0,0,0,0,7.738095238,Cinnamomum camphora
t118130010804,A_R13,0,0,0,0,0,0,0,0,0,10.35714286,Schima superba
t118130010805,A_R13,0,0,0,0,0,0,0,0,0,15.71428571,Cyclobalanopsis myrsinifolia
t118130010806,A_R13,0,0,0,0,0,0,0,0,0,1.904761905,Cinnamomum camphora
t118130010808,A_R13,0,0,0,0,0,0,0,0,0,17.26190476,Lithocarpus glaber
t118130010809,A_R13,0,0,0,0,0,0,0,0,0,6.19047619,Schima superba
t118130010810,A_R13,0,0,0,0,0,0,0,0,0,10.11904762,Castanopsis sclerophylla
t118130010811,A_R13,0,0,0,0,0,0,0,0,0,7.142857143,Cyclobalanopsis myrsinifolia
t118130010812,A_R13,0,0,0,0,0,0,0,0,0,9.047619048,Schima superba
t118130010813,A_R13,0,0,0,0,0,0,0,0,0,14.76190476,Cyclobalanopsis glauca
t118130010814,A_R13,0,0,0,0,0,0,0,0,0,7.5,Castanopsis sclerophylla
t118130010815,A_R13,0,0,0,0,0,0,0,0,0,12.38095238,Cyclobalanopsis glauca
t118130010907,A_R13,2,100,0,100,0,0,0,32,32,12.02380952,Lithocarpus glaber
t118130010908,A_R13,1,200,0,200,0,0,0,150,150,6.785714286,Lithocarpus glaber
t118130010911,A_R13,0,0,0,0,0,0,0,0,0,10.83333333,Lithocarpus glaber
t118130010912,A_R13,0,0,0,0,0,0,0,0,0,10.47619048,Lithocarpus glaber
t118130010914,A_R13,0,0,0,0,0,0,0,0,0,3.69047619,Cinnamomum camphora
t118130011004,A_R13,0,0,0,0,0,0,0,0,0,3.095238095,Schima superba
t118130011005,A_R13,0,0,0,0,0,0,0,0,0,8.928571429,Schima superba
t118130011006,A_R13,1,3,0,3,0,0,0,5,5,11.78571429,Lithocarpus glaber
t118130011007,A_R13,0,0,0,0,0,0,0,0,0,3.095238095,Schima superba
t118130011009,A_R13,0,0,0,0,0,0,0,0,0,17.85714286,Cyclobalanopsis glauca
t118130011010,A_R13,1,0,0,2,0,0,0,6,6,27.61904762,Cyclobalanopsis glauca
t118130011012,A_R13,0,0,0,0,0,0,0,0,0,16.30952381,Schima superba
t118130011104,A_R13,0,0,0,0,0,0,0,0,0,14.64285714,Lithocarpus glaber
t118130011105,A_R13,1,6,0,6,0,0,0,5,5,3.69047619,Lithocarpus glaber
t118130011106,A_R13,0,0,0,0,0,0,0,0,0,4.880952381,Cyclobalanopsis glauca
t118130011108,A_R13,0,0,0,0,0,0,0,0,0,14.52380952,Cyclobalanopsis glauca
t118130011109,A_R13,0,0,0,0,0,0,0,0,0,9.642857143,Cinnamomum camphora
t118130011111,A_R13,1,60,0,60,0,0,0,50,50,11.30952381,Lithocarpus glaber
t118130011113,A_R13,0,0,0,0,0,0,0,0,0,7.142857143,Cyclobalanopsis glauca
t118130011114,A_R13,0,0,0,0,0,0,0,0,0,11.9047619,Cyclobalanopsis myrsinifolia
t118130011204,A_R13,0,0,0,0,0,0,0,0,0,3.452380952,Schima superba
t118130011205,A_R13,0,0,0,0,0,0,0,0,0,4.523809524,Cinnamomum camphora
t118130011206,A_R13,0,0,0,0,0,0,0,0,0,10.5952381,Cyclobalanopsis glauca
t118130011207,A_R13,0,0,0,0,0,0,0,0,0,10.95238095,Cyclobalanopsis glauca
t118130011208,A_R13,0,0,0,0,0,0,0,0,0,4.761904762,Cyclobalanopsis glauca
t118130011209,A_R13,0,0,0,0,0,0,0,0,0,10.83333333,Schima superba
t118130011211,A_R13,1,16,0,16,0,0,0,16,16,6.625,Lithocarpus glaber
t118130011212,A_R13,0,0,0,0,0,0,0,0,0,9.880952381,Schima superba
t118130011214,A_R13,0,0,0,0,0,0,0,0,0,12.73809524,Cyclobalanopsis glauca
t118130011304,A_R13,0,0,0,0,0,0,0,0,0,10.95238095,Schima superba
t118130011306,A_R13,2,35,0,35,0,0,0,25,25,9.166666667,Lithocarpus glaber
t118130011307,A_R13,0,0,0,0,0,0,0,0,0,3.452380952,Cinnamomum camphora
t118130011311,A_R13,0,0,0,0,0,0,0,0,0,16.78571429,Cinnamomum camphora
t118130011314,A_R13,2,55,0,55,0,0,0,36,36,6.904761905,Lithocarpus glaber
t118130011405,A_R13,0,0,0,0,0,0,0,0,0,6.071428571,Castanopsis sclerophylla
t118130011408,A_R13,0,0,0,0,0,0,0,0,0,11.19047619,Cyclobalanopsis glauca
t118130011409,A_R13,0,0,0,0,0,0,0,0,0,4.166666667,Cyclobalanopsis glauca
t118130011410,A_R13,0,0,0,0,0,0,0,0,0,2.857142857,Schima superba
t118130011411,A_R13,0,0,0,0,0,0,0,0,0,2.857142857,Schima superba
t118130011412,A_R13,0,0,0,0,0,0,0,0,0,4.761904762,Cinnamomum camphora
t118130011413,A_R13,0,0,0,0,0,0,0,0,0,2.619047619,Schima superba
t118130011415,A_R13,1,0,0,1,0,0,0,2,2,8.80952381,Cyclobalanopsis myrsinifolia
t118130011505,A_R13,0,0,0,0,0,0,0,0,0,3.69047619,Schima superba
t118130011507,A_R13,0,0,0,0,0,0,0,0,0,3.928571429,Castanopsis sclerophylla
t118130011508,A_R13,0,0,0,0,0,0,0,0,0,10.95238095,Castanopsis sclerophylla
t118130011509,A_R13,2,8,0,10,0,0,0,12,12,6.547619048,Schima superba
t118130011512,A_R13,2,20,0,20,0,0,0,6,6,8.928571429,Cyclobalanopsis myrsinifolia
t118130011514,A_R13,0,0,0,0,0,0,0,0,0,11.19047619,Cyclobalanopsis glauca
t118140010707,A_R14,0,0,0,0,0,0,0,0,0,13.80952381,Cyclobalanopsis glauca
t118140010708,A_R14,0,0,0,0,0,0,0,0,0,6.785714286,Cyclobalanopsis glauca
t118140010709,A_R14,0,0,0,0,0,0,0,0,0,1.071428571,Cyclobalanopsis glauca
t118140010710,A_R14,0,0,0,0,0,0,0,0,0,11.78571429,Cyclobalanopsis glauca
t118140010711,A_R14,0,0,0,0,0,0,0,0,0,7.619047619,Cyclobalanopsis glauca
t118140010712,A_R14,0,0,0,0,0,0,0,0,0,13.45238095,Cyclobalanopsis glauca
t118140010807,A_R14,0,0,0,0,0,0,0,0,0,12.85714286,Cyclobalanopsis glauca
t118140010808,A_R14,0,0,0,0,0,0,0,0,0,9.642857143,Cyclobalanopsis glauca
t118140010809,A_R14,0,0,0,0,0,0,0,0,0,3.928571429,Cyclobalanopsis glauca
t118140010810,A_R14,0,0,0,0,0,0,0,0,0,8.214285714,Cyclobalanopsis glauca
t118140010811,A_R14,0,0,0,0,0,0,0,0,0,3.452380952,Cyclobalanopsis glauca
t118140010812,A_R14,0,0,0,0,0,0,0,0,0,11.07142857,Cyclobalanopsis glauca
t118140010907,A_R14,0,0,0,0,0,0,0,0,0,12.5,Cyclobalanopsis glauca
t118140010908,A_R14,0,0,0,0,0,0,0,0,0,25.11904762,Cyclobalanopsis glauca
t118140010909,A_R14,0,0,0,0,0,0,0,0,0,7.976190476,Cyclobalanopsis glauca
t118140010911,A_R14,0,0,0,0,0,0,0,0,0,9.523809524,Cyclobalanopsis glauca
t118140011007,A_R14,0,0,0,0,0,0,0,0,0,17.26190476,Cyclobalanopsis glauca
t118140011008,A_R14,0,0,0,0,0,0,0,0,0,25.11904762,Cyclobalanopsis glauca
t118140011009,A_R14,0,0,0,0,0,0,0,0,0,8.095238095,Cyclobalanopsis glauca
t118140011011,A_R14,0,0,0,0,0,0,0,0,0,11.30952381,Cyclobalanopsis glauca
t118140011012,A_R14,0,0,0,0,0,0,0,0,0,10.95238095,Cyclobalanopsis glauca
t118140011107,A_R14,0,0,0,0,0,0,0,0,0,6.785714286,Cyclobalanopsis glauca
t118140011109,A_R14,0,0,0,0,0,0,0,0,0,16.19047619,Cyclobalanopsis glauca
t118140011110,A_R14,0,0,0,0,0,0,0,0,0,29.64285714,Cyclobalanopsis glauca
t118140011111,A_R14,0,0,0,0,0,0,0,0,0,11.19047619,Cyclobalanopsis glauca
t118140011207,A_R14,0,0,0,0,0,0,0,0,0,32.5,Cyclobalanopsis glauca
t118140011208,A_R14,0,0,0,0,0,0,0,0,0,30,Cyclobalanopsis glauca
t118140011209,A_R14,0,0,0,0,0,0,0,0,0,16.9047619,Cyclobalanopsis glauca
t118140011210,A_R14,0,0,0,0,0,0,0,0,0,16.66666667,Cyclobalanopsis glauca
t118140011211,A_R14,0,0,0,0,0,0,0,0,0,19.28571429,Cyclobalanopsis glauca
t118140011212,A_R14,0,0,0,0,0,0,0,0,0,11.9047619,Cyclobalanopsis glauca
t118160010404,A_R16,0,0,0,0,0,0,0,0,0,17.61904762,Castanopsis sclerophylla
t118160010405,A_R16,0,0,0,0,0,0,0,0,0,11.78571429,Castanopsis sclerophylla
t118160010406,A_R16,0,0,0,0,0,0,0,0,0,25.23809524,Choerospondias axillaris
t118160010407,A_R16,0,0,0,0,0,0,0,0,0,6.071428571,Nyssa sinensis
t118160010408,A_R16,0,0,0,0,0,0,0,0,0,10.71428571,Quercus serrata
t118160010410,A_R16,0,0,0,0,0,0,0,0,0,7.023809524,Nyssa sinensis
t118160010411,A_R16,0,0,0,0,0,0,0,0,0,6.547619048,Castanea henryi
t118160010413,A_R16,0,0,0,0,0,0,0,0,0,4.166666667,Triadica sebifera
t118160010414,A_R16,0,0,0,0,0,0,0,0,0,22.02380952,Quercus fabri
t118160010415,A_R16,0,0,0,0,0,0,0,0,0,14.64285714,Choerospondias axillaris
t118160010504,A_R16,0,0,0,0,0,0,0,0,0,4.285714286,Liquidambar formosana
t118160010505,A_R16,0,0,0,0,0,0,0,0,0,5.952380952,Sapindus saponaria
t118160010506,A_R16,0,0,0,0,0,0,0,0,0,11.96428571,Castanopsis sclerophylla
t118160010507,A_R16,0,0,0,0,0,0,0,0,0,8.214285714,Nyssa sinensis
t118160010508,A_R16,0,0,0,0,0,0,0,0,0,1.30952381,Castanopsis sclerophylla
t118160010509,A_R16,0,0,0,0,0,0,0,0,0,6.547619048,Sapindus saponaria
t118160010510,A_R16,1,0,0,1,0,0,0,1,1,3.69047619,Triadica sebifera
t118160010512,A_R16,0,0,0,0,0,0,0,0,0,21.19047619,Choerospondias axillaris
t118160010513,A_R16,0,0,0,0,0,0,0,0,0,14.16666667,Liquidambar formosana
t118160010515,A_R16,0,0,0,0,0,0,0,0,0,4.404761905,Castanea henryi
t118160010604,A_R16,0,0,0,0,0,0,0,0,0,2.380952381,Triadica sebifera
t118160010607,A_R16,0,0,0,0,0,0,0,0,0,13.92857143,Liquidambar formosana
t118160010608,A_R16,0,0,0,0,0,0,0,0,0,7.261904762,Sapindus saponaria
t118160010609,A_R16,0,0,0,0,0,0,0,0,0,6.428571429,Sapindus saponaria
t118160010610,A_R16,0,0,0,0,0,0,0,0,0,12.5,Liquidambar formosana
t118160010611,A_R16,0,0,0,0,0,0,0,0,0,6.428571429,Liquidambar formosana
t118160010612,A_R16,0,0,0,0,0,0,0,0,0,3.928571429,Sapindus saponaria
t118160010613,A_R16,0,0,0,0,0,0,0,0,0,11.66666667,Liquidambar formosana
t118160010614,A_R16,1,0,1,1,0,0,0,1,1,5.833333333,Castanopsis sclerophylla
t118160010615,A_R16,0,0,0,0,0,0,0,0,0,23.69047619,Liquidambar formosana
t118160010704,A_R16,2,0,10,12,0,0,0,23,23,8.80952381,Castanopsis sclerophylla
t118160010705,A_R16,0,0,0,0,0,0,0,0,0,8.095238095,Nyssa sinensis
t118160010706,A_R16,0,0,0,0,0,0,0,0,0,9.523809524,Nyssa sinensis
t118160010707,A_R16,0,0,0,0,0,0,0,0,0,3.095238095,Sapindus saponaria
t118160010708,A_R16,0,0,0,0,0,0,0,0,0,3.095238095,Triadica sebifera
t118160010709,A_R16,0,0,0,0,0,0,0,0,0,4.166666667,Castanopsis sclerophylla
t118160010710,A_R16,0,0,0,0,0,0,0,0,0,3.095238095,Castanopsis sclerophylla
t118160010711,A_R16,0,0,0,0,0,0,0,0,0,10.11904762,Triadica sebifera
t118160010712,A_R16,0,0,0,0,0,0,0,0,0,10.71428571,Choerospondias axillaris
t118160010713,A_R16,0,0,0,0,0,0,0,0,0,16.9047619,Quercus serrata
t118160010714,A_R16,0,0,0,0,0,0,0,0,0,3.125,Castanopsis sclerophylla
t118160010715,A_R16,0,0,0,0,0,0,0,0,0,13.33333333,Liquidambar formosana
t118160010804,A_R16,0,0,0,0,0,0,0,0,0,6.904761905,Choerospondias axillaris
t118160010805,A_R16,0,0,0,0,0,0,0,0,0,6.071428571,Choerospondias axillaris
t118160010806,A_R16,0,0,0,0,0,0,0,0,0,15.11904762,Choerospondias axillaris
t118160010807,A_R16,2,0,80,80,0,0,0,18,18,2.142857143,Castanopsis sclerophylla
t118160010808,A_R16,0,0,0,0,0,0,0,0,0,15.5952381,Castanea henryi
t118160010809,A_R16,0,0,0,0,0,0,0,0,0,2.5,Triadica sebifera
t118160010810,A_R16,0,0,0,0,0,0,0,0,0,12.85714286,Nyssa sinensis
t118160010811,A_R16,0,0,0,0,0,0,0,0,0,14.52380952,Nyssa sinensis
t118160010813,A_R16,0,0,0,0,0,0,0,0,0,3.095238095,Triadica sebifera
t118160010814,A_R16,0,0,0,0,0,0,0,0,0,8.333333333,Liquidambar formosana
t118160010815,A_R16,0,0,0,0,0,0,0,0,0,5.952380952,Triadica sebifera
t118160010904,A_R16,0,0,0,0,0,0,0,0,0,8.80952381,Choerospondias axillaris
t118160010905,A_R16,0,0,0,0,0,0,0,0,0,4.761904762,Sapindus saponaria
t118160010906,A_R16,0,0,0,0,0,0,0,0,0,21.07142857,Choerospondias axillaris
t118160010908,A_R16,0,0,0,0,0,0,0,0,0,6.666666667,Sapindus saponaria
t118160010910,A_R16,0,0,0,0,0,0,0,0,0,3.69047619,Triadica sebifera
t118160010911,A_R16,0,0,0,0,0,0,0,0,0,17.85714286,Sapindus saponaria
t118160010912,A_R16,0,0,0,0,0,0,0,0,0,11.66666667,Quercus serrata
t118160010913,A_R16,0,0,0,0,0,0,0,0,0,12.85714286,Liquidambar formosana
t118160010914,A_R16,0,0,0,0,0,0,0,0,0,14.04761905,Choerospondias axillaris
t118160010915,A_R16,2,0,100,100,0,0,0,35,35,14.88095238,Castanopsis sclerophylla
t118160011005,A_R16,0,0,0,0,0,0,0,0,0,17.5,Liquidambar formosana
t118160011006,A_R16,0,0,0,0,0,0,0,0,0,8.928571429,Choerospondias axillaris
t118160011007,A_R16,0,0,0,0,0,0,0,0,0,4.404761905,Choerospondias axillaris
t118160011010,A_R16,0,0,0,0,0,0,0,0,0,4.285714286,Sapindus saponaria
t118160011011,A_R16,0,0,0,0,0,0,0,0,0,16.78571429,Choerospondias axillaris
t118160011013,A_R16,0,0,0,0,0,0,0,0,0,10.5952381,Nyssa sinensis
t118160011014,A_R16,0,0,0,0,0,0,0,0,0,6.666666667,Sapindus saponaria
t118160011015,A_R16,0,0,0,0,0,0,0,0,0,0.833333333,Koelreuteria bipinnata
t118160011204,A_R16,0,0,0,0,0,0,0,0,0,2.5,Triadica sebifera
t118160011206,A_R16,0,0,0,0,0,0,0,0,0,8.69047619,Nyssa sinensis
t118160011207,A_R16,0,0,0,0,0,0,0,0,0,2.380952381,Triadica sebifera
t118160011208,A_R16,2,0,20,21,0,0,0,15,15,2.380952381,Castanopsis sclerophylla
t118160011209,A_R16,0,0,0,0,0,0,0,0,0,13.45238095,Nyssa sinensis
t118160011210,A_R16,0,0,0,0,0,0,0,0,0,6.071428571,Choerospondias axillaris
t118160011211,A_R16,0,0,0,0,0,0,0,0,0,12.38095238,Nyssa sinensis
t118160011213,A_R16,1,0,12,12,0,0,0,5,5,3.452380952,Castanopsis sclerophylla
t118160011214,A_R16,0,0,0,0,0,0,0,0,0,4.880952381,Triadica sebifera
t118160011215,A_R16,0,0,0,0,0,0,0,0,0,6.346153846,Castanea henryi
t118160011305,A_R16,0,0,0,0,0,0,0,0,0,10.71428571,Choerospondias axillaris
t118160011306,A_R16,0,0,0,0,0,0,0,0,0,26.78571429,Choerospondias axillaris
t118160011307,A_R16,0,0,0,0,0,0,0,0,0,4.285714286,Triadica sebifera
t118160011308,A_R16,0,0,0,0,0,0,0,0,0,20.83333333,Choerospondias axillaris
t118160011309,A_R16,0,0,0,0,0,0,0,0,0,10.47619048,Sapindus saponaria
t118160011310,A_R16,0,0,0,0,0,0,0,0,0,2.619047619,Liquidambar formosana
t118160011312,A_R16,0,0,0,0,0,0,0,0,0,15.5952381,Triadica sebifera
t118160011313,A_R16,0,0,0,0,0,0,0,0,0,3.571428571,Triadica sebifera
t118160011314,A_R16,0,0,0,0,0,0,0,0,0,6.547619048,Liquidambar formosana
t118160011315,A_R16,0,0,0,0,0,0,0,0,0,2.5,Triadica sebifera
t118160011404,A_R16,0,0,0,0,0,0,0,0,0,6.428571429,Castanopsis sclerophylla
t118160011405,A_R16,0,0,0,0,0,0,0,0,0,4.761904762,Sapindus saponaria
t118160011406,A_R16,0,0,0,0,0,0,0,0,0,9.404761905,Castanea henryi
t118160011408,A_R16,0,0,0,0,0,0,0,0,0,2.738095238,Castanopsis sclerophylla
t118160011409,A_R16,0,0,0,0,0,0,0,0,0,5.952380952,Quercus serrata
t118160011410,A_R16,0,0,0,0,0,0,0,0,0,3.69047619,Castanea henryi
t118160011411,A_R16,0,0,0,0,0,0,0,0,0,7.261904762,Sapindus saponaria
t118160011412,A_R16,0,0,0,0,0,0,0,0,0,3.214285714,Castanopsis sclerophylla
t118160011413,A_R16,0,0,0,0,0,0,0,0,0,7.142857143,Liquidambar formosana
t118160011414,A_R16,0,0,0,0,0,0,0,0,0,6.547619048,Choerospondias axillaris
t118160011415,A_R16,0,0,0,0,0,0,0,0,0,10.11904762,Nyssa sinensis
t118160011504,A_R16,0,0,0,0,0,0,0,0,0,20.23809524,Castanopsis sclerophylla
t118160011505,A_R16,0,0,0,0,0,0,0,0,0,3.928571429,Triadica sebifera
t118160011506,A_R16,0,0,0,0,0,0,0,0,0,2.142857143,Sapindus saponaria
t118160011507,A_R16,0,0,0,0,0,0,0,0,0,10.11904762,Liquidambar formosana
t118160011508,A_R16,0,0,0,0,0,0,0,0,0,5.952380952,Liquidambar formosana
t118160011509,A_R16,0,0,0,0,0,0,0,0,0,10,Castanea henryi
t118160011510,A_R16,0,0,0,0,0,0,0,0,0,3.095238095,Triadica sebifera
t118160011512,A_R16,0,0,0,0,0,0,0,0,0,4.285714286,Sapindus saponaria
t118160011513,A_R16,0,0,0,0,0,0,0,0,0,6.071428571,Liquidambar formosana
t118160011514,A_R16,0,0,0,0,0,0,0,0,0,2.5,Sapindus saponaria
t118160011515,A_R16,0,0,0,0,0,0,0,0,0,9.230769231,Castanopsis sclerophylla
t118170010707,A_R17,0,0,0,0,0,0,0,0,0,3.095238095,Sapindus saponaria
t118170010708,A_R17,0,0,0,0,0,0,0,0,0,4.166666667,Sapindus saponaria
t118170010709,A_R17,0,0,0,0,0,0,0,0,0,7.619047619,Sapindus saponaria
t118170010710,A_R17,0,0,0,0,0,0,0,0,0,3.69047619,Sapindus saponaria
t118170010711,A_R17,0,0,0,0,0,0,0,0,0,9.523809524,Sapindus saponaria
t118170010712,A_R17,0,0,0,0,0,0,0,0,0,6.071428571,Sapindus saponaria
t118170010807,A_R17,0,0,0,0,0,0,0,0,0,3.69047619,Sapindus saponaria
t118170010808,A_R17,0,0,0,0,0,0,0,0,0,8.214285714,Sapindus saponaria
t118170010809,A_R17,0,0,0,0,0,0,0,0,0,3.095238095,Sapindus saponaria
t118170010810,A_R17,0,0,0,0,0,0,0,0,0,2.380952381,Sapindus saponaria
t118170010811,A_R17,0,0,0,0,0,0,0,0,0,5.238095238,Sapindus saponaria
t118170010812,A_R17,0,0,0,0,0,0,0,0,0,3.452380952,Sapindus saponaria
t118170010907,A_R17,0,0,0,0,0,0,0,0,0,2.738095238,Sapindus saponaria
t118170010908,A_R17,0,0,0,0,0,0,0,0,0,10.25,Sapindus saponaria
t118170010909,A_R17,0,0,0,0,0,0,0,0,0,3.333333333,Sapindus saponaria
t118170010910,A_R17,0,0,0,0,0,0,0,0,0,4.166666667,Sapindus saponaria
t118170010911,A_R17,0,0,0,0,0,0,0,0,0,2.619047619,Sapindus saponaria
t118170010912,A_R17,0,0,0,0,0,0,0,0,0,4.166666667,Sapindus saponaria
t118170011007,A_R17,0,0,0,0,0,0,0,0,0,5,Sapindus saponaria
t118170011008,A_R17,0,0,0,0,0,0,0,0,0,8.928571429,Sapindus saponaria
t118170011009,A_R17,0,0,0,0,0,0,0,0,0,2.5,Sapindus saponaria
t118170011010,A_R17,0,0,0,0,0,0,0,0,0,4.047619048,Sapindus saponaria
t118170011011,A_R17,0,0,0,0,0,0,0,0,0,1.071428571,Sapindus saponaria
t118170011012,A_R17,0,0,0,0,0,0,0,0,0,17.11904762,Sapindus saponaria
t118170011107,A_R17,0,0,0,0,0,0,0,0,0,3.095238095,Sapindus saponaria
t118170011108,A_R17,0,0,0,0,0,0,0,0,0,2.619047619,Sapindus saponaria
t118170011109,A_R17,0,0,0,0,0,0,0,0,0,2.023809524,Sapindus saponaria
t118170011110,A_R17,0,0,0,0,0,0,0,0,0,2.857142857,Sapindus saponaria
