objectid,tree_id,address,species,com_name,dbh,height,condition,land_type,park_name,x,y
6014,24733,820 W 10 ST,Quercus fusiformis,Escarpment Live Oak,28,38,Good,Private,,3111704.25268,10073139.7266
6015,24734,900 W 10 ST,Carya illinoinensis,Pecan,29,60,Good,Private,,3111485.16388,10073246.8258
6016,24735,900 W 10 ST,Ulmus americana,American Elm,23,38,Dead,Private,,3111445.22465,10073242.9863
6017,24736,1100 GUADALUPE ST,Carya illinoinensis,Pecan,31,53,Fair,Private,,3113633.40302,10072856.7213
6018,24737,400 W 11TH ST,Carya illinoinensis,Pecan,20,53,Fair,ROW,,3113601.25512,10072861.2118
6019,24738,400 W 11TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113550.48455,10072868.1576
6020,24739,408 W 11 ST,Quercus fusiformis,Escarpment Live Oak,25,53,Good,Private,,3113516.01218,10072891.2271
6021,24740,408 W 11 ST,Carya illinoinensis,Pecan,23,53,Good,Private,,3113581.18331,10072949.8458
6022,24741,400 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113532.68176,10072809.5902
6023,24742,400 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113546.69027,10072804.7808
6024,24743,400 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113466.17534,10072822.1666
6025,24744,400 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113428.98414,10072833.3296
6026,24745,1000 SAN ANTONIO ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113401.23321,10072840.4198
6027,24746,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,15,23,Poor,ROW,,3113313.71337,10072869.3020
6028,24747,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,8,8,Fair,ROW,,3113299.51327,10072873.7232
6029,24748,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,9,23,Fair,ROW,,3113283.80201,10072879.3774
6030,24749,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,11,23,Fair,ROW,,3113268.09043,10072883.8000
6031,24750,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,15,23,Fair,ROW,,3113247.64887,10072889.6176
6032,24751,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,6,23,Good,ROW,,3113232.80343,10072893.9335
6033,24752,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,10,23,Good,ROW,,3113172.40033,10072912.5109
6034,24753,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,8,23,Good,ROW,,3113151.31803,10072918.2802
6035,24754,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,7,23,Good,ROW,,3113087.00024,10072939.3005
6036,24755,500 W 11TH ST,Ulmus crassifolia,Cedar Elm,7,23,Fair,ROW,,3113069.25093,10072945.3425
6037,24756,600 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),4,8,Fair,ROW,,3112903.71681,10072995.1872
6038,24757,600 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),6,8,Fair,ROW,,3112879.53674,10073001.4986
6039,24758,600 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),8,8,Fair,ROW,,3112848.62211,10073009.4083
6040,24759,600 W 11TH ST,Cercis canadensis,Eastern Redbud,4,8,Good,ROW,,3112830.84163,10073016.3860
6041,24760,600 W 11TH ST,Pyrus calleryana 'Bradford',Bradford Pear,5,8,Fair,ROW,,3112801.08677,10073024.5668
6042,24761,600 W 11TH ST,Cercis canadensis,Eastern Redbud,3,8,Good,ROW,,3112769.29320,10073033.4467
6043,24762,600 W 11TH ST,Pyrus calleryana 'Bradford',Bradford Pear,4,8,Good,ROW,,3112744.35460,10073042.7091
6044,24763,600 W 11TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112721.82282,10073048.0907
6045,24764,601 W 11 ST,Carya illinoinensis,Pecan,29,23,Fair,Private,,3112960.75312,10072969.2083
6046,24765,601 W 11 ST,Carya illinoinensis,Pecan,27,53,Fair,Private,,3112970.19044,10072943.6995
6047,24766,601 W 11 ST,Carya illinoinensis,Pecan,29,53,Fair,Private,,3112959.14748,10072908.8282
6048,24767,601 W 11 ST,Carya illinoinensis,Pecan,19,38,Fair,Private,,3112936.87095,10072856.8499
6049,24768,1003 RIO GRANDE ST,Quercus fusiformis,Escarpment Live Oak,23,23,Poor,Private,,3112870.08827,10072807.5131
6050,24769,601 W 11 ST,Quercus fusiformis,Escarpment Live Oak,35,38,Good,Private,,3112706.66767,10073000.8690
6051,24770,601 W 11 ST,Quercus fusiformis,Escarpment Live Oak,35,38,Cannot Be Determined,Private,,3112720.56462,10072937.8639
6052,24771,601 W 11 ST,Quercus fusiformis,Escarpment Live Oak,39,53,Cannot Be Determined,Private,,3112739.40776,10072928.2599
6053,24772,700 W 11TH ST,Celtis laevigata,Sugarberry,21,23,Fair,ROW,,3112551.49475,10073112.1985
6054,24773,700 W 11TH ST,Carya illinoinensis,Pecan,21,53,Good,ROW,,3112407.50258,10073153.1295
6055,24774,700 W 11TH ST,Triadica sebifera,Chinese Tallow,12,38,Poor,ROW,,3112377.85041,10073161.1272
6056,24775,800 W 11TH ST,Carya illinoinensis,Pecan,20,38,Fair,ROW,,3112298.20129,10073179.7590
6057,24776,800 W 11TH ST,Ligustrum japonicum,Japanese Privet,8,8,Good,ROW,,3112299.94899,10073188.8138
6058,24777,800 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),8,8,Fair,ROW,,3112296.88830,10073188.5599
6059,24778,800 W 11TH ST,Ligustrum japonicum,Japanese Privet,5,8,Good,ROW,,3112287.44836,10073192.7600
6060,24779,800 W 11TH ST,Ligustrum japonicum,Japanese Privet,8,8,Good,ROW,,3112272.32667,10073198.0038
6061,24780,800 W 11TH ST,Ligustrum japonicum,Japanese Privet,8,8,Good,ROW,,3112254.88412,10073203.3535
6062,24781,800 W 11TH ST,Ligustrum japonicum,Japanese Privet,4,8,Good,ROW,,3112241.05672,10073207.3420
6063,24782,1008 WEST AVE,Carya illinoinensis,Pecan,23,53,Good,Private,,3112277.34733,10073192.1107
6064,24783,800 W 11TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112192.95577,10073226.2740
6065,24784,800 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),16,23,Good,ROW,,3112140.59170,10073239.7681
6066,24785,800 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),18,23,Good,ROW,,3112116.71281,10073248.1680
6067,24786,800 W 11TH ST,Prunus caroliniana,Carolina Laurel Cherry,4,23,Poor,ROW,,3112009.54603,10073279.4193
6068,24787,800 W 11TH ST,Ulmus crassifolia,Cedar Elm,19,38,Good,ROW,,3111981.14287,10073288.7040
6069,24788,800 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),10,23,Fair,ROW,,3111943.05896,10073299.6600
6070,24789,800 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3111877.63028,10073320.2565
6071,24790,800 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3111841.52242,10073332.2945
6072,24791,800 W 11TH ST,Platanus occidentalis,American Sycamore,13,23,Poor,ROW,,3111810.52543,10073347.9057
6073,24792,800 W 11TH ST,Celtis laevigata,Sugarberry,26,38,Fair,ROW,,3111797.37191,10073353.5490
6074,24793,800 W 11TH ST,Carya illinoinensis,Pecan,5,8,Fair,ROW,,3111777.64361,10073348.9234
6075,24794,800 W 11TH ST,Rhus lanceolata,Texas Sumac,3,8,Good,ROW,,3111867.32158,10073371.3043
6076,24795,800 W 11TH ST,Ilex vomitoria,Yaupon,5,8,Good,ROW,,3111873.66802,10073369.4194
6077,24796,800 W 11TH ST,Ilex vomitoria,Yaupon,5,8,Good,ROW,,3111885.09746,10073366.7485
6078,24797,800 W 11TH ST,Rhus lanceolata,Texas Sumac,4,8,Good,ROW,,3111890.40880,10073365.0251
6079,24798,800 W 11TH ST,Rhus lanceolata,Texas Sumac,4,8,Good,ROW,,3111895.27461,10073365.2492
6080,24799,800 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),16,23,Good,ROW,,3111928.68825,10073354.4496
6081,24800,800 W 11TH ST,Pinus eldarica,Afghan Pine,18,23,Poor,ROW,,3111950.52285,10073349.8437
6082,24801,800 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),18,23,Good,ROW,,3111980.04412,10073336.5901
6084,24803,800 W 11TH ST,Ilex decidua,Possum Haw,6,8,Good,ROW,,3112019.59194,10073327.4175
6085,24804,800 W 11TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112039.06533,10073322.7584
6086,24805,800 W 11TH ST,Carya illinoinensis,Pecan,22,53,Fair,ROW,,3112085.15284,10073308.8277
6087,24806,800 W 11TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3112161.39120,10073284.6043
6088,24807,800 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),3,8,Fair,ROW,,3112234.11514,10073262.6604
6089,24808,800 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),6,8,Fair,ROW,,3112237.56460,10073262.6765
6090,24809,800 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),6,8,Fair,ROW,,3112244.21026,10073259.3849
6091,24810,800 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,8,Fair,ROW,,3112251.17284,10073256.4311
6092,24811,800 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),8,8,Fair,ROW,,3112256.16726,10073256.2366
6093,24812,800 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),9,23,Fair,ROW,,3112264.08850,10073251.3488
6094,24813,700 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112396.59972,10073208.4726
6095,24814,700 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112430.69479,10073200.3824
6096,24815,700 W 11TH ST,Quercus fusiformis,Escarpment Live Oak,27,38,Good,ROW,,3112476.02508,10073185.3256
6097,24816,700 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112524.55681,10073171.9497
6098,24817,700 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112593.38181,10073148.8460
6099,24818,700 W 11TH ST,Cercis canadensis,Eastern Redbud,5,8,Good,ROW,,3112624.44900,10073141.5885
6100,24819,700 W 11TH ST,Stump,Stump,10,0,Stump,ROW,,3112646.06871,10073134.0606
6101,24820,600 W 11TH ST,Juniperus ashei,Ashe Juniper,16,38,Poor,ROW,,3112797.58875,10073088.3980
6102,24821,600 W 11TH ST,Juniperus ashei,Ashe Juniper,18,38,Poor,ROW,,3112809.89253,10073085.2412
6103,24822,600 W 11TH ST,Juniperus ashei,Ashe Juniper,17,38,Poor,ROW,,3112829.32982,10073078.0296
6104,24823,600 W 11TH ST,Juniperus ashei,Ashe Juniper,17,38,Poor,ROW,,3112852.34061,10073072.3583
6105,24824,600 W 11TH ST,Juniperus ashei,Ashe Juniper,16,38,Poor,ROW,,3112866.29399,10073066.6776
6106,24825,600 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112883.02132,10073061.3324
6107,24826,600 W 11TH ST,Juniperus ashei,Ashe Juniper,14,38,Poor,ROW,,3112892.93140,10073058.8062
6108,24827,600 W 11TH ST,Juniperus ashei,Ashe Juniper,19,38,Poor,ROW,,3112902.86905,10073055.6149
6109,24828,600 W 11TH ST,Juniperus ashei,Ashe Juniper,18,38,Poor,ROW,,3112919.37230,10073052.0884
6110,24829,600 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112955.52675,10073041.2062
6111,24830,600 W 11TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3112992.15365,10073031.2728
6112,24831,500 W 11TH ST,Stump,Stump,20,0,Stump,ROW,,3113093.25941,10073006.5832
6113,24832,500 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),14,23,Good,ROW,,3113110.89061,10073001.5639
6114,24833,500 W 11TH ST,Ulmus americana,American Elm,18,38,Fair,ROW,,3113138.63531,10072997.3198
6115,24834,500 W 11TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),18,23,Fair,ROW,,3113150.55753,10072991.2427
6116,24835,500 W 11TH ST,Sophora secundiflora,Texas Mountain Laurel,6,8,Good,ROW,,3113197.33368,10072964.8425
6117,24836,500 W 11TH ST,Diospyros texana,Texas Persimmon,17,23,Good,ROW,,3113226.10101,10072957.3185
6118,24837,500 W 11TH ST,Prunus mexicana,Mexican Plum,6,8,Fair,ROW,,3113246.33522,10072960.7592
6119,24838,500 W 11TH ST,Carya illinoinensis,Pecan,3,8,Good,ROW,,3113278.71246,10072957.7749
6120,24839,500 W 11TH ST,Cercis canadensis,Eastern Redbud,3,8,Good,ROW,,3113271.19902,10072952.0544
6121,24840,500 W 11TH ST,Punica granatum,Pomegranate,12,8,Good,ROW,,3113278.01397,10072941.9593
6122,24841,500 W 11TH ST,Sophora secundiflora,Texas Mountain Laurel,4,8,Good,ROW,,3113283.80037,10072940.5820
6123,24842,500 W 11TH ST,Sophora secundiflora,Texas Mountain Laurel,4,8,Good,ROW,,3113285.26231,10072951.5797
6124,24843,500 W 11TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113288.34629,10072939.0036
6125,24844,500 W 11TH ST,Celtis laevigata,Sugarberry,5,8,Fair,ROW,,3113282.72360,10072939.0646
6126,24845,500 W 11TH ST,Sophora secundiflora,Texas Mountain Laurel,5,8,Good,ROW,,3113306.99390,10072943.2208
6127,24846,500 W 11TH ST,Sophora secundiflora,Texas Mountain Laurel,5,8,Good,ROW,,3113311.14940,10072933.9711
6128,24847,500 W 11TH ST,Sophora secundiflora,Texas Mountain Laurel,8,8,Good,ROW,,3113326.74878,10072935.9616
6129,24848,500 W 11TH ST,Sophora secundiflora,Texas Mountain Laurel,6,8,Good,ROW,,3113323.60902,10072936.2352
6130,24849,500 W 11TH ST,Celtis laevigata,Sugarberry,5,8,Poor,ROW,,3113342.58339,10072924.4735
6131,24850,400 W 12TH ST,Carya illinoinensis,Pecan,13,38,Good,ROW,,3113664.02238,10073213.0716
6132,24851,400 W 12TH ST,Carya illinoinensis,Pecan,10,38,Good,ROW,,3113647.71467,10073216.9207
6133,24852,400 W 12TH ST,Carya illinoinensis,Pecan,14,38,Fair,ROW,,3113625.67403,10073214.5283
6134,24853,400 W 12TH ST,Stump,Stump,17,0,Stump,ROW,,3113584.23415,10073227.8689
6135,24854,400 W 12TH ST,Stump,Stump,12,0,Stump,ROW,,3113557.66958,10073235.3170
6136,24855,1100 SAN ANTONIO ST,Carya illinoinensis,Pecan,15,38,Fair,ROW,,3113508.94428,10073245.9535
6137,24856,1110 GUADALUPE ST,Carya illinoinensis,Pecan,27,38,Good,Private,,3113603.21706,10073064.2104
6138,24857,400 W 12TH ST,Quercus shumardii,Shumard Oak,20,38,Poor,ROW,,3113801.68155,10073277.2959
6139,24858,400 W 12TH ST,Quercus shumardii,Shumard Oak,31,38,Critical,ROW,,3113770.02151,10073288.7345
6140,24859,400 W 12TH ST,Quercus shumardii,Shumard Oak,25,53,Good,ROW,,3113731.43432,10073299.2526
6141,24860,400 W 12TH ST,Quercus shumardii,Shumard Oak,15,23,Fair,ROW,,3113674.22118,10073316.4087
6142,24861,402 W 12 ST,Quercus shumardii,Shumard Oak,20,53,Fair,Private,,3113713.58659,10073318.4077
6143,24862,402 W 12 ST,Quercus shumardii,Shumard Oak,27,53,Fair,Private,,3113683.75758,10073327.8043
6144,24863,402 W 12 ST,Carya illinoinensis,Pecan,20,23,Poor,Private,,3113712.12530,10073445.5482
6145,24864,400 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),6,8,Good,ROW,,3113617.26722,10073326.4011
6146,24865,400 W 12TH ST,Sophora secundiflora,Texas Mountain Laurel,8,8,Good,ROW,,3113608.48214,10073335.7551
6147,24866,400 W 12TH ST,Quercus macrocarpa,Bur Oak,6,23,Excellent,ROW,,3113570.37723,10073341.1317
6148,24867,1200 SAN ANTONIO ST,Quercus shumardii,Shumard Oak,15,23,Fair,ROW,,3113544.13417,10073359.5802
6149,24868,500 W 12TH ST,Sophora secundiflora,Texas Mountain Laurel,4,8,Good,ROW,,3113468.73832,10073377.3653
6150,24869,500 W 12TH ST,Carya illinoinensis,Pecan,13,23,Poor,ROW,,3113461.89713,10073360.3719
6151,24870,500 W 12TH ST,Carya illinoinensis,Pecan,19,38,Poor,ROW,,3113452.96276,10073370.9066
6152,24871,500 W 12TH ST,Sophora secundiflora,Texas Mountain Laurel,5,8,Good,ROW,,3113456.65567,10073388.8131
6153,24872,500 W 12TH ST,Sophora secundiflora,Texas Mountain Laurel,5,8,Good,ROW,,3113437.95722,10073392.9332
6154,24873,500 W 12TH ST,Carya illinoinensis,Pecan,21,38,Fair,ROW,,3113427.98840,10073378.9552
6155,24874,500 W 12TH ST,Sophora secundiflora,Texas Mountain Laurel,3,8,Good,ROW,,3113426.82141,10073395.8705
6156,24875,500 W 12TH ST,Carya illinoinensis,Pecan,33,38,Poor,ROW,,3113396.35723,10073397.1018
6157,24876,500 W 12TH ST,Carya illinoinensis,Pecan,20,23,Fair,ROW,,3113387.16467,10073397.1018
6158,24877,500 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),15,23,Fair,ROW,,3113305.48570,10073407.4049
6159,24878,504 W 12 ST,Carya illinoinensis,Pecan,20,53,Poor,Private,,3113319.40037,10073519.8712
6160,24879,506 W 12 ST,Carya illinoinensis,Pecan,21,53,Good,Private,,3113282.33515,10073516.4093
6161,24880,500 W 12TH ST,Carya illinoinensis,Pecan,23,38,Fair,ROW,,3113254.07602,10073447.5813
6162,24881,1200 NUECES ST,Quercus shumardii,Shumard Oak,25,53,Excellent,ROW,,3113206.64173,10073465.1354
6163,24882,600 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),3,8,Poor,ROW,,3113118.99427,10073475.8999
6164,24883,600 W 12TH ST,Platanus occidentalis,American Sycamore,24,38,Poor,ROW,,3113102.62849,10073483.6387
6165,24884,600 W 12TH ST,Carya illinoinensis,Pecan,23,53,Poor,ROW,,3113013.90590,10073505.1498
6166,24885,600 W 12TH ST,Carya illinoinensis,Pecan,24,53,Good,ROW,,3112997.49550,10073501.1797
6167,24886,604 W 12 ST,Carya illinoinensis,Pecan,31,60,Good,Private,,3113053.89729,10073547.4020
6168,24887,604 W 12 ST,Carya illinoinensis,Pecan,21,53,Fair,Private,,3113030.55908,10073520.9083
6169,24888,604 W 12 ST,Carya illinoinensis,Pecan,21,53,Fair,Private,,3113047.70865,10073611.1926
6170,24889,604 W 12 ST,Quercus fusiformis,Escarpment Live Oak,39,53,Fair,Private,,3113026.04761,10073624.0547
6171,24890,604 W 12 ST,Quercus fusiformis,Escarpment Live Oak,31,38,Poor,Private,,3113054.18436,10073640.3812
6172,24891,604 W 12 ST,Carya illinoinensis,Pecan,23,53,Good,Private,,3112943.06779,10073548.3807
6173,24892,600 W 12TH ST,Ulmus crassifolia,Cedar Elm,10,23,Good,ROW,,3112884.55478,10073557.5224
6174,24893,600 W 12TH ST,Fraxinus berlandieriana,Mexican Ash,10,23,Poor,ROW,,3112844.58865,10073462.2345
6175,24894,600 W 12TH ST,Fraxinus berlandieriana,Mexican Ash,10,23,Poor,ROW,,3112851.31305,10073469.6791
6176,24895,600 W 12TH ST,Fraxinus berlandieriana,Mexican Ash,10,23,Poor,ROW,,3112863.45148,10073456.4271
6177,24896,600 W 12TH ST,Fraxinus berlandieriana,Mexican Ash,11,23,Poor,ROW,,3112866.75495,10073441.7378
6178,24897,600 W 12TH ST,Ligustrum lucidum,Glossy Privet,9,23,Fair,ROW,,3112950.90635,10073419.7123
6179,24898,600 W 12TH ST,Melia azedarach,Chinaberry,8,23,Fair,ROW,,3112954.44473,10073427.3081
6180,24899,600 W 12TH ST,Carya illinoinensis,Pecan,17,38,Good,ROW,,3112955.48836,10073424.4121
6181,24900,605 W 12 ST,Carya illinoinensis,Pecan,24,53,Fair,Private,,3112963.44209,10073333.4966
6182,24901,600 W 12TH ST,Celtis laevigata,Sugarberry,6,23,Fair,ROW,,3113007.11917,10073405.5270
6183,24902,600 W 12TH ST,Carya illinoinensis,Pecan,15,53,Fair,ROW,,3113009.13852,10073404.8380
6185,24904,600 W 12TH ST,Carya illinoinensis,Pecan,13,38,Poor,ROW,,3113014.52893,10073399.8088
6186,24905,600 W 12TH ST,Carya illinoinensis,Pecan,11,23,Fair,ROW,,3113012.82880,10073408.9111
6187,24906,600 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),21,23,Good,ROW,,3113046.29724,10073391.7530
6188,24907,600 W 12TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113090.55896,10073385.8151
6189,24908,500 W 12TH ST,Vitex agnus-castus,Chaste Tree,22,23,Poor,ROW,,3113184.47183,10073345.9100
6190,24909,500 W 12TH ST,Eriobotrya japonica,Edible Loquat,8,23,Good,ROW,,3113189.32189,10073344.4247
6191,24910,500 W 12TH ST,Prunus caroliniana,Carolina Laurel Cherry,6,23,Fair,ROW,,3113191.26873,10073343.7335
6192,24911,500 W 12TH ST,Firmiana simplex,Chinese Parasol Tree,3,23,Good,ROW,,3113198.87863,10073343.6931
6193,24912,500 W 12TH ST,Prunus caroliniana,Carolina Laurel Cherry,3,23,Fair,ROW,,3113198.79923,10073340.7358
6194,24913,500 W 12TH ST,Diospyros virginiana,American Persimmon,6,23,Good,ROW,,3113201.91766,10073340.2351
6195,24914,500 W 12TH ST,Quercus virginiana,Southern Live Oak,24,38,Good,ROW,,3113235.85920,10073333.8726
6196,24915,500 W 12TH ST,Quercus virginiana,Southern Live Oak,17,53,Fair,ROW,,3113266.32239,10073327.1984
6197,24916,500 W 12TH ST,Quercus virginiana,Southern Live Oak,32,53,Fair,ROW,,3113282.64322,10073320.3450
6198,24917,500 W 12TH ST,Quercus virginiana,Southern Live Oak,23,38,Fair,ROW,,3113303.61857,10073314.1699
6199,24918,500 W 12TH ST,Quercus virginiana,Southern Live Oak,18,38,Good,ROW,,3113362.23263,10073299.5793
6200,24919,500 W 12TH ST,Ligustrum lucidum,Glossy Privet,5,8,Poor,ROW,,3113382.21750,10073301.3080
6201,24920,500 W 12TH ST,Carya illinoinensis,Pecan,9,23,Dead,ROW,,3113397.89594,10073302.5291
6202,24921,500 W 12TH ST,Stump,Stump,25,0,Stump,ROW,,3113419.99761,10073289.1207
6203,24922,500 W 12TH ST,Carya illinoinensis,Pecan,16,23,Poor,ROW,,3113430.50513,10073282.9619
6204,24923,400 W 12TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113754.83814,10073185.8279
6205,24924,400 W 12TH ST,Vacant Planting Site - Medium,Vacant Planting Site - Medium,0,0,NA,ROW,,3113727.64857,10073194.8135
6206,24925,400 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),8,8,Poor,ROW,,3113673.83831,10073222.3420
6207,24926,400 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),4,8,Poor,ROW,,3113662.75368,10073226.3049
6208,24927,400 W 12TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3113650.09688,10073230.2557
6209,24928,400 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),7,8,Poor,ROW,,3113634.47880,10073235.1549
6210,24929,400 W 12TH ST,Stump,Stump,13,0,Stump,ROW,,3113615.78035,10073239.2320
6211,24930,400 W 12TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),4,8,Fair,ROW,,3113608.90832,10073242.2127
